name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
Google Nest Thermostat,869,5640,9810,7559,2,2,google_nest_thermostat-7,960,2251
Google Nest Thermostat,205,5400,9540,8195,5,3,google_nest_thermostat-8,961,1345
Google Nest Thermostat,330,5460,9090,6804,2,4,google_nest_thermostat-9,962,2286
Google Nest Thermostat,795,5160,10260,8603,5,3,google_nest_thermostat-10,963,1657
Google Nest Thermostat,147,5400,10170,8000,3,3,google_nest_thermostat-11,964,2170
Google Nest Thermostat,980,5820,9990,7176,2,5,google_nest_thermostat-12,965,2814
Google Nest Thermostat,610,5100,9270,7707,5,5,google_nest_thermostat-13,966,1563
Google Nest Thermostat,595,5460,9450,7116,2,3,google_nest_thermostat-14,967,2334
Google Nest Thermostat,129,5100,9450,6514,2,5,google_nest_thermostat-15,968,2936
Google Nest Thermostat,524,5820,10170,6255,1,5,google_nest_thermostat-16,969,3915
Google Nest Thermostat,73,5340,9900,8418,4,3,google_nest_thermostat-17,970,1482
Google Nest Thermostat,135,5760,9450,7126,2,4,google_nest_thermostat-18,971,2324
Google Nest Thermostat,492,5400,9990,8223,3,1,google_nest_thermostat-19,972,1767
Ring Video Doorbell,68,7840,13560,8756,1,4,ring_video_doorbell-0,973,4804
Ring Video Doorbell,273,7760,12840,11189,4,3,ring_video_doorbell-1,974,1651
Ring Video Doorbell,447,7360,12120,9955,3,3,ring_video_doorbell-2,975,2165
Ring Video Doorbell,643,7440,13080,11388,5,2,ring_video_doorbell-3,976,1692
Ring Video Doorbell,962,6800,13560,9910,2,2,ring_video_doorbell-4,977,3650
Ring Video Doorbell,423,7520,13440,10747,3,3,ring_video_doorbell-5,978,2693
Ring Video Doorbell,220,7520,12120,10395,5,5,ring_video_doorbell-6,979,1725
Ring Video Doorbell,714,7680,13080,11460,4,2,ring_video_doorbell-7,980,1620
Ring Video Doorbell,923,7120,13440,10028,2,2,ring_video_doorbell-8,981,3412
Ring Video Doorbell,466,7680,13560,11649,4,3,ring_video_doorbell-9,982,1911
Ring Video Doorbell,605,6800,12720,10027,3,3,ring_video_doorbell-10,983,2693
Ring Video Doorbell,919,7760,13800,10629,3,5,ring_video_doorbell-11,984,3171
Ring Video Doorbell,362,7120,12480,10470,5,5,ring_video_doorbell-12,985,2010
Ring Video Doorbell,796,6800,12240,10744,5,1,ring_video_doorbell-13,986,1496
Ring Video Doorbell,721,7040,12840,11100,5,2,ring_video_doorbell-14,987,1740
Ring Video Doorbell,931,7120,12960,9281,2,4,ring_video_doorbell-15,988,3679
Ring Video Doorbell,784,7520,13680,11986,5,1,ring_video_doorbell-16,989,1694
Ring Video Doorbell,313,7280,13440,10853,3,2,ring_video_doorbell-17,990,2587
Ring Video Doorbell,244,7600,12240,9317,2,4,ring_video_doorbell-18,991,2923
Ring Video Doorbell,525,7840,13200,11726,4,1,ring_video_doorbell-19,992,1474
Ring Video Doorbell,672,7600,12600,10850,5,4,ring_video_doorbell-20,993,1750
Ring Video Doorbell,261,6800,12840,8492,1,2,ring_video_doorbell-21,994,4348
Ring Video Doorbell,515,7520,13800,12073,5,1,ring_video_doorbell-22,995,1727
Ring Video Doorbell,1000,7920,12840,10184,2,2,ring_video_doorbell-23,996,2656
Ring Video Doorbell,998,7760,13680,11401,3,1,ring_video_doorbell-24,997,2279
Ring Video Doorbell,656,7440,13080,8004,1,5,ring_video_doorbell-25,998,5076
Ring Video Doorbell,734,7360,13560,9375,2,5,ring_video_doorbell-26,999,4185
Philips Hue Smart Bulbs,283,3520,6600,4937,2,2,philips_hue_smart_bulbs-0,1000,1663
Philips Hue Smart Bulbs,522,3960,6420,5092,2,2,philips_hue_smart_bulbs-1,1001,1328
Philips Hue Smart Bulbs,33,3520,6360,4316,1,2,philips_hue_smart_bulbs-2,1002,2044
Philips Hue Smart Bulbs,613,3560,6300,5547,5,1,philips_hue_smart_bulbs-3,1003,753
Philips Hue Smart Bulbs,474,3800,6840,4925,2,4,philips_hue_smart_bulbs-4,1004,1915
Philips Hue Smart Bulbs,110,3600,6060,3846,1,5,philips_hue_smart_bulbs-5,1005,2214
Philips Hue Smart Bulbs,562,3640,6840,5608,3,1,philips_hue_smart_bulbs-6,1006,1232
Philips Hue Smart Bulbs,857,3560,6540,5065,2,1,philips_hue_smart_bulbs-7,1007,1475
Philips Hue Smart Bulbs,179,3920,6540,5244,2,1,philips_hue_smart_bulbs-8,1008,1296
Philips Hue Smart Bulbs,471,3880,6660,5618,4,5,philips_hue_smart_bulbs-9,1009,1042
Philips Hue Smart Bulbs,834,3800,6240,4959,3,5,philips_hue_smart_bulbs-10,1010,1281
Philips Hue Smart Bulbs,987,3920,6600,4791,2,5,philips_hue_smart_bulbs-11,1011,1809
Philips Hue Smart Bulbs,508,3400,6480,4263,1,2,philips_hue_smart_bulbs-12,1012,2217
Philips Hue Smart Bulbs,936,3520,6480,5444,5,4,philips_hue_smart_bulbs-13,1013,1036
Philips Hue Smart Bulbs,937,3520,6480,4527,1,1,philips_hue_smart_bulbs-14,1014,1953
Philips Hue Smart Bulbs,49,3480,6060,4048,1,3,philips_hue_smart_bulbs-15,1015,2012
Philips Hue Smart Bulbs,849,3400,6540,5677,5,1,philips_hue_smart_bulbs-16,1016,863
Philips Hue Smart Bulbs,315,3680,6480,4632,1,1,philips_hue_smart_bulbs-17,1017,1848
Philips Hue Smart Bulbs,695,3400,6900,5588,4,5,philips_hue_smart_bulbs-18,1018,1312
Philips Hue Smart Bulbs,599,3480,6120,5262,5,3,philips_hue_smart_bulbs-19,1019,858
Philips Hue Smart Bulbs,666,3720,6780,4761,1,1,philips_hue_smart_bulbs-20,1020,2019
Philips Hue Smart Bulbs,642,3560,6300,5246,3,1,philips_hue_smart_bulbs-21,1021,1054
Philips Hue Smart Bulbs,354,3440,6480,5492,5,3,philips_hue_smart_bulbs-22,1022,988
Amazon Echo Dot (4th Gen),379,2760,4950,3111,1,4,amazon_echo_dot_4th_gen-0,1023,1839
Amazon Echo Dot (4th Gen),282,2550,4860,3197,1,2,amazon_echo_dot_4th_gen-1,1024,1663
Amazon Echo Dot (4th Gen),509,2670,5085,3781,2,2,amazon_echo_dot_4th_gen-2,1025,1304
Amazon Echo Dot (4th Gen),181,2610,4770,3712,3,4,amazon_echo_dot_4th_gen-3,1026,1058
Amazon Echo Dot (4th Gen),760,2790,5130,4487,4,1,amazon_echo_dot_4th_gen-4,1027,643
Amazon Echo Dot (4th Gen),416,2670,4815,4065,4,4,amazon_echo_dot_4th_gen-5,1028,750
Amazon Echo Dot (4th Gen),786,2820,4770,3132,1,4,amazon_echo_dot_4th_gen-6,1029,1638
Amazon Echo Dot (4th Gen),728,2940,4725,4038,3,1,amazon_echo_dot_4th_gen-7,1030,687
Amazon Echo Dot (4th Gen),402,2730,5130,3258,1,3,amazon_echo_dot_4th_gen-8,1031,1872
Amazon Echo Dot (4th Gen),768,2580,4905,3766,3,4,amazon_echo_dot_4th_gen-9,1032,1139
Amazon Echo Dot (4th Gen),526,2670,4860,3415,1,1,amazon_echo_dot_4th_gen-10,1033,1445
Amazon Echo Dot (4th Gen),59,2880,4725,4015,3,1,amazon_echo_dot_4th_gen-11,1034,710
Amazon Echo Dot (4th Gen),274,2700,4905,4057,3,1,amazon_echo_dot_4th_gen-12,1035,848
Amazon Echo Dot (4th Gen),837,2550,4545,3229,1,1,amazon_echo_dot_4th_gen-13,1036,1316
Amazon Echo Dot (4th Gen),144,2970,4635,3820,3,4,amazon_echo_dot_4th_gen-14,1037,815
Amazon Echo Dot (4th Gen),994,2730,4815,3783,2,1,amazon_echo_dot_4th_gen-15,1038,1032
Amazon Echo Dot (4th Gen),75,2940,4770,3343,1,3,amazon_echo_dot_4th_gen-16,1039,1427
Amazon Echo Dot (4th Gen),965,2640,4950,4142,4,4,amazon_echo_dot_4th_gen-17,1040,808
Amazon Echo Dot (4th Gen),658,2550,5175,3889,3,4,amazon_echo_dot_4th_gen-18,1041,1286
Amazon Echo Dot (4th Gen),912,2670,4725,4109,5,2,amazon_echo_dot_4th_gen-19,1042,616
Nest Hello Video Doorbell,70,9900,16800,14213,4,5,nest_hello_video_doorbell-0,1043,2587
Nest Hello Video Doorbell,48,9100,17100,14700,4,2,nest_hello_video_doorbell-1,1044,2400
Nest Hello Video Doorbell,246,8700,15600,12185,2,1,nest_hello_video_doorbell-2,1045,3415
Nest Hello Video Doorbell,214,9200,16350,10344,1,4,nest_hello_video_doorbell-3,1046,6006
Nest Hello Video Doorbell,395,9200,15300,12311,3,4,nest_hello_video_doorbell-4,1047,2989
Nest Hello Video Doorbell,342,8700,16500,13497,3,1,nest_hello_video_doorbell-5,1048,3003
Nest Hello Video Doorbell,130,8500,16500,13500,5,5,nest_hello_video_doorbell-6,1049,3000
Nest Hello Video Doorbell,331,8900,15450,13322,5,3,nest_hello_video_doorbell-7,1050,2128
Nest Hello Video Doorbell,892,9600,16950,12981,2,2,nest_hello_video_doorbell-8,1051,3969
Nest Hello Video Doorbell,79,9200,15600,11280,2,5,nest_hello_video_doorbell-9,1052,4320
Nest Hello Video Doorbell,486,9100,16500,13651,3,1,nest_hello_video_doorbell-10,1053,2849
Nest Hello Video Doorbell,982,9900,15600,13890,5,2,nest_hello_video_doorbell-11,1054,1710
Nest Hello Video Doorbell,39,9100,16800,14683,5,1,nest_hello_video_doorbell-12,1055,2117
Nest Hello Video Doorbell,799,8600,15600,12170,3,4,nest_hello_video_doorbell-13,1056,3430
Nest Hello Video Doorbell,487,9300,15900,13755,4,3,nest_hello_video_doorbell-14,1057,2145
Nest Hello Video Doorbell,50,9200,16800,9960,1,5,nest_hello_video_doorbell-15,1058,6840
Nest Hello Video Doorbell,447,9400,15300,13678,5,1,nest_hello_video_doorbell-16,1059,1622
Nest Hello Video Doorbell,375,9100,16050,11359,2,5,nest_hello_video_doorbell-17,1060,4691
Nest Hello Video Doorbell,132,8700,15300,10548,1,2,nest_hello_video_doorbell-18,1061,4752
Nest Hello Video Doorbell,133,9600,16500,13602,3,2,nest_hello_video_doorbell-19,1062,2898
Nest Hello Video Doorbell,692,8900,16050,12797,3,3,nest_hello_video_doorbell-20,1063,3253
Nest Hello Video Doorbell,677,8500,16350,13995,5,2,nest_hello_video_doorbell-21,1064,2355
Nest Hello Video Doorbell,448,8800,15450,11859,2,2,nest_hello_video_doorbell-22,1065,3591
Ecobee Smart Thermostat,404,5950,10815,8261,3,5,ecobee_smart_thermostat-0,1066,2554
Ecobee Smart Thermostat,810,6650,11865,10040,5,4,ecobee_smart_thermostat-1,1067,1825
Ecobee Smart Thermostat,578,6300,11550,10107,4,1,ecobee_smart_thermostat-2,1068,1443
Ecobee Smart Thermostat,717,6160,11130,7552,1,2,ecobee_smart_thermostat-3,1069,3578
Ecobee Smart Thermostat,605,6020,11445,9411,4,5,ecobee_smart_thermostat-4,1070,2034
Ecobee Smart Thermostat,909,6440,11235,8646,2,2,ecobee_smart_thermostat-5,1071,2589
Ecobee Smart Thermostat,248,6790,11340,9634,4,5,ecobee_smart_thermostat-6,1072,1706
Ecobee Smart Thermostat,957,6860,11235,9704,5,4,ecobee_smart_thermostat-7,1073,1531
Ecobee Smart Thermostat,962,6860,11865,9939,3,1,ecobee_smart_thermostat-8,1074,1926
Ecobee Smart Thermostat,479,6860,10605,8583,2,2,ecobee_smart_thermostat-9,1075,2022
Ecobee Smart Thermostat,715,6720,10815,9096,3,2,ecobee_smart_thermostat-10,1076,1719
Ecobee Smart Thermostat,878,6580,11235,8512,2,3,ecobee_smart_thermostat-11,1077,2723
Ecobee Smart Thermostat,215,6510,10605,6920,1,5,ecobee_smart_thermostat-12,1078,3685
Ecobee Smart Thermostat,934,6790,10815,9709,5,1,ecobee_smart_thermostat-13,1079,1106
Ecobee Smart Thermostat,86,6580,11235,8722,2,2,ecobee_smart_thermostat-14,1080,2513
Ecobee Smart Thermostat,920,6650,11655,9729,3,1,ecobee_smart_thermostat-15,1081,1926
Ecobee Smart Thermostat,199,6370,11760,9874,4,4,ecobee_smart_thermostat-16,1082,1886
Ecobee Smart Thermostat,758,6860,12075,10250,4,4,ecobee_smart_thermostat-17,1083,1825
Ecobee Smart Thermostat,662,6510,11970,10196,5,3,ecobee_smart_thermostat-18,1084,1774
Ecobee Smart Thermostat,714,6930,11445,9211,2,1,ecobee_smart_thermostat-19,1085,2234
Ecobee Smart Thermostat,420,6510,11655,9134,3,4,ecobee_smart_thermostat-20,1086,2521
Ecobee Smart Thermostat,650,6860,10920,8363,2,4,ecobee_smart_thermostat-21,1087,2557
Samsung SmartThings Hub,876,4800,8025,6284,2,2,samsung_smartthings_hub-0,1088,1741
Samsung SmartThings Hub,903,4600,8325,7022,4,4,samsung_smartthings_hub-1,1089,1303
Samsung SmartThings Hub,223,4700,7725,6455,3,2,samsung_smartthings_hub-2,1090,1270
Samsung SmartThings Hub,510,4950,7575,5213,1,5,samsung_smartthings_hub-3,1091,2362
Samsung SmartThings Hub,896,4650,8475,7041,4,5,samsung_smartthings_hub-4,1092,1434
Samsung SmartThings Hub,299,4850,8475,7388,5,2,samsung_smartthings_hub-5,1093,1087
Samsung SmartThings Hub,312,4400,7725,6479,4,5,samsung_smartthings_hub-6,1094,1246
Samsung SmartThings Hub,414,4650,8325,6911,3,1,samsung_smartthings_hub-7,1095,1414
Samsung SmartThings Hub,893,4600,8175,7192,5,1,samsung_smartthings_hub-8,1096,983
Samsung SmartThings Hub,802,4300,7875,5999,3,5,samsung_smartthings_hub-9,1097,1876
Samsung SmartThings Hub,284,4900,8625,7601,5,1,samsung_smartthings_hub-10,1098,1024
Samsung SmartThings Hub,988,4650,7950,6168,2,2,samsung_smartthings_hub-11,1099,1782
Samsung SmartThings Hub,982,4850,8550,7348,5,3,samsung_smartthings_hub-12,1100,1202
Samsung SmartThings Hub,745,4400,7800,5148,1,3,samsung_smartthings_hub-13,1101,2652
Samsung SmartThings Hub,628,4300,8550,6957,5,5,samsung_smartthings_hub-14,1102,1593
Samsung SmartThings Hub,291,4600,8400,6519,2,1,samsung_smartthings_hub-15,1103,1881
Samsung SmartThings Hub,189,4600,8250,5622,1,2,samsung_smartthings_hub-16,1104,2628
Samsung SmartThings Hub,859,4700,8475,7437,5,1,samsung_smartthings_hub-17,1105,1038
Samsung SmartThings Hub,763,4750,8625,6010,2,5,samsung_smartthings_hub-18,1106,2615
Samsung SmartThings Hub,292,4400,7800,6610,5,4,samsung_smartthings_hub-19,1107,1190
Samsung SmartThings Hub,777,4900,7725,6539,3,2,samsung_smartthings_hub-20,1108,1186
August Smart Lock Pro,413,7650,14310,10414,2,3,august_smart_lock_pro-0,1109,3896
August Smart Lock Pro,829,8910,14040,10809,2,4,august_smart_lock_pro-1,1110,3231
August Smart Lock Pro,20,7830,14445,8492,1,5,august_smart_lock_pro-2,1111,5953
August Smart Lock Pro,610,8820,14310,12197,3,1,august_smart_lock_pro-3,1112,2113
August Smart Lock Pro,840,8010,15390,9191,1,4,august_smart_lock_pro-4,1113,6199
August Smart Lock Pro,568,8460,15255,11892,2,1,august_smart_lock_pro-5,1114,3363
August Smart Lock Pro,82,7920,13635,9178,1,3,august_smart_lock_pro-6,1115,4457
August Smart Lock Pro,763,7920,14850,12945,4,1,august_smart_lock_pro-7,1116,1905
August Smart Lock Pro,406,7920,14310,9710,1,2,august_smart_lock_pro-8,1117,4600
August Smart Lock Pro,763,8010,13770,10919,2,1,august_smart_lock_pro-9,1118,2851
August Smart Lock Pro,400,7650,14175,10750,3,5,august_smart_lock_pro-10,1119,3425
August Smart Lock Pro,287,8460,14985,11788,3,4,august_smart_lock_pro-11,1120,3197
August Smart Lock Pro,670,7650,15390,12488,5,5,august_smart_lock_pro-12,1121,2902
August Smart Lock Pro,616,8730,15120,13203,4,2,august_smart_lock_pro-13,1122,1917
August Smart Lock Pro,217,8190,14310,11954,3,1,august_smart_lock_pro-14,1123,2356
August Smart Lock Pro,898,8820,14310,11593,2,1,august_smart_lock_pro-15,1124,2717
August Smart Lock Pro,908,7650,14985,10034,2,5,august_smart_lock_pro-16,1125,4951
August Smart Lock Pro,120,7920,14445,12325,4,3,august_smart_lock_pro-17,1126,2120
August Smart Lock Pro,741,8550,14175,11138,2,2,august_smart_lock_pro-18,1127,3037
August Smart Lock Pro,372,8280,14310,12049,5,5,august_smart_lock_pro-19,1128,2261
August Smart Lock Pro,657,7650,13635,10404,2,2,august_smart_lock_pro-20,1129,3231
August Smart Lock Pro,81,7650,15255,12974,5,2,august_smart_lock_pro-21,1130,2281
August Smart Lock Pro,961,7650,14985,12968,4,1,august_smart_lock_pro-22,1131,2017
August Smart Lock Pro,270,8820,14040,10987,2,3,august_smart_lock_pro-23,1132,3053
August Smart Lock Pro,995,8550,14310,9126,1,5,august_smart_lock_pro-24,1133,5184
August Smart Lock Pro,111,8370,14445,11438,2,1,august_smart_lock_pro-25,1134,3007
August Smart Lock Pro,476,7920,13635,9178,1,3,august_smart_lock_pro-26,1135,4457
August Smart Lock Pro,135,8460,14445,12650,4,2,august_smart_lock_pro-27,1136,1795
August Smart Lock Pro,93,8640,14985,11876,3,4,august_smart_lock_pro-28,1137,3109
August Smart Lock Pro,91,8460,13905,12272,5,2,august_smart_lock_pro-29,1138,1633
LIFX Smart LED Strip,468,3395,5565,4003,1,2,lifx_smart_led_strip-0,1139,1562
LIFX Smart LED Strip,142,3395,5565,4860,4,3,lifx_smart_led_strip-1,1140,705
LIFX Smart LED Strip,61,2975,5355,4641,5,2,lifx_smart_led_strip-2,1141,714
LIFX Smart LED Strip,51,3080,5565,4820,5,2,lifx_smart_led_strip-3,1142,745
LIFX Smart LED Strip,633,3465,5407,4660,3,1,lifx_smart_led_strip-4,1143,747
LIFX Smart LED Strip,430,3220,5302,3991,2,4,lifx_smart_led_strip-5,1144,1311
LIFX Smart LED Strip,810,3395,5512,4465,2,1,lifx_smart_led_strip-6,1145,1047
LIFX Smart LED Strip,342,3360,5880,4293,2,4,lifx_smart_led_strip-7,1146,1587
LIFX Smart LED Strip,580,3325,5880,4271,2,4,lifx_smart_led_strip-8,1147,1609
LIFX Smart LED Strip,757,3080,5670,4311,3,5,lifx_smart_led_strip-9,1148,1359
LIFX Smart LED Strip,734,3395,5407,4422,3,4,lifx_smart_led_strip-10,1149,985
LIFX Smart LED Strip,363,3150,5302,4657,4,2,lifx_smart_led_strip-11,1150,645
LIFX Smart LED Strip,62,3150,5985,5206,4,1,lifx_smart_led_strip-12,1151,779
LIFX Smart LED Strip,581,3010,5722,4977,5,1,lifx_smart_led_strip-13,1152,745
LIFX Smart LED Strip,438,3325,5617,4105,1,1,lifx_smart_led_strip-14,1153,1512
LIFX Smart LED Strip,562,3150,5355,4066,2,3,lifx_smart_led_strip-15,1154,1289
LIFX Smart LED Strip,379,3290,5880,5103,5,2,lifx_smart_led_strip-16,1155,777
LIFX Smart LED Strip,401,3360,5460,4778,4,3,lifx_smart_led_strip-17,1156,682
LIFX Smart LED Strip,412,3395,5670,4635,3,3,lifx_smart_led_strip-18,1157,1035
LIFX Smart LED Strip,466,3045,5932,5066,5,2,lifx_smart_led_strip-19,1158,866
LIFX Smart LED Strip,162,3185,5302,4509,4,5,lifx_smart_led_strip-20,1159,793
LIFX Smart LED Strip,277,3255,5722,3946,1,2,lifx_smart_led_strip-21,1160,1776
LIFX Smart LED Strip,794,3010,5355,4593,4,3,lifx_smart_led_strip-22,1161,762
LIFX Smart LED Strip,750,3290,5407,4825,5,1,lifx_smart_led_strip-23,1162,582
Wyze Cam Pan,447,5880,9540,7399,2,3,wyze_cam_pan-0,1163,2141
Wyze Cam Pan,697,5880,10170,6567,1,4,wyze_cam_pan-1,1164,3603
Wyze Cam Pan,695,5760,9090,7842,5,5,wyze_cam_pan-2,1165,1248
Wyze Cam Pan,116,5340,9360,8154,4,2,wyze_cam_pan-3,1166,1206
Wyze Cam Pan,705,5280,9810,7160,2,3,wyze_cam_pan-4,1167,2650
Wyze Cam Pan,795,5700,9090,8073,5,2,wyze_cam_pan-5,1168,1017
Wyze Cam Pan,167,5640,10350,7878,3,5,wyze_cam_pan-6,1169,2472
Wyze Cam Pan,394,5940,10350,8917,5,3,wyze_cam_pan-7,1170,1433
Wyze Cam Pan,776,5880,10350,8674,4,5,wyze_cam_pan-8,1171,1676
Wyze Cam Pan,278,5220,10350,8811,4,2,wyze_cam_pan-9,1172,1539
Wyze Cam Pan,566,5220,10170,6309,1,3,wyze_cam_pan-10,1173,3861
Wyze Cam Pan,553,5400,9360,8073,4,3,wyze_cam_pan-11,1174,1287
Wyze Cam Pan,889,5280,9810,8225,4,4,wyze_cam_pan-12,1175,1585
Wyze Cam Pan,476,5940,9990,8775,4,2,wyze_cam_pan-13,1176,1215
Wyze Cam Pan,397,5880,9900,8795,5,1,wyze_cam_pan-14,1177,1105
Wyze Cam Pan,30,5520,10260,7274,2,4,wyze_cam_pan-15,1178,2986
Wyze Cam Pan,713,5280,9180,7815,5,4,wyze_cam_pan-16,1179,1365
Wyze Cam Pan,725,5460,10350,7123,1,1,wyze_cam_pan-17,1180,3227
Wyze Cam Pan,957,5700,9450,8232,4,3,wyze_cam_pan-18,1181,1218
Wyze Cam Pan,990,5160,9630,8178,4,3,wyze_cam_pan-19,1182,1452
Roomba i7+ Robot Vacuum,847,59400,98100,71978,2,5,roomba_i7_robot_vacuum-0,1183,26122
Roomba i7+ Robot Vacuum,117,56400,102600,87585,4,3,roomba_i7_robot_vacuum-1,1184,15015
Roomba i7+ Robot Vacuum,387,51600,95400,65835,2,5,roomba_i7_robot_vacuum-2,1185,29565
Roomba i7+ Robot Vacuum,228,57000,95400,70056,1,1,roomba_i7_robot_vacuum-3,1186,25344
Roomba i7+ Robot Vacuum,759,53400,93600,80535,4,3,roomba_i7_robot_vacuum-4,1187,13065
Roomba i7+ Robot Vacuum,903,57000,99900,87030,4,2,roomba_i7_robot_vacuum-5,1188,12870
Roomba i7+ Robot Vacuum,201,51000,98100,72666,2,2,roomba_i7_robot_vacuum-6,1189,25434
Roomba i7+ Robot Vacuum,979,58800,103500,65952,1,4,roomba_i7_robot_vacuum-7,1190,37548
Roomba i7+ Robot Vacuum,853,54600,102600,59400,1,5,roomba_i7_robot_vacuum-8,1191,43200
Roomba i7+ Robot Vacuum,228,51600,98100,70898,2,3,roomba_i7_robot_vacuum-9,1192,27202
Roomba i7+ Robot Vacuum,61,52800,96300,82163,5,3,roomba_i7_robot_vacuum-10,1193,14137
Roomba i7+ Robot Vacuum,324,51000,97200,82185,5,3,roomba_i7_robot_vacuum-11,1194,15015
Roomba i7+ Robot Vacuum,228,57000,92700,81990,5,2,roomba_i7_robot_vacuum-12,1195,10710
Roomba i7+ Robot Vacuum,664,56400,98100,86633,4,1,roomba_i7_robot_vacuum-13,1196,11467
Roomba i7+ Robot Vacuum,33,56400,99900,81630,3,2,roomba_i7_robot_vacuum-14,1197,18270
Roomba i7+ Robot Vacuum,892,59400,102600,90720,4,1,roomba_i7_robot_vacuum-15,1198,11880
Roomba i7+ Robot Vacuum,281,51000,90900,59778,1,3,roomba_i7_robot_vacuum-16,1199,31122
Roomba i7+ Robot Vacuum,477,58200,99000,79008,3,4,roomba_i7_robot_vacuum-17,1200,19992
Roomba i7+ Robot Vacuum,475,54000,97200,74521,3,5,roomba_i7_robot_vacuum-18,1201,22679
Roomba i7+ Robot Vacuum,256,54600,99000,59040,1,5,roomba_i7_robot_vacuum-19,1202,39960
Roomba i7+ Robot Vacuum,901,53400,95400,62640,1,3,roomba_i7_robot_vacuum-20,1203,32760
Roomba i7+ Robot Vacuum,552,53400,91800,61848,1,3,roomba_i7_robot_vacuum-21,1204,29952
Roomba i7+ Robot Vacuum,359,59400,102600,79272,2,2,roomba_i7_robot_vacuum-22,1205,23328
Roomba i7+ Robot Vacuum,310,54600,96300,81705,5,4,roomba_i7_robot_vacuum-23,1206,14595
Roomba i7+ Robot Vacuum,578,54000,103500,77513,3,5,roomba_i7_robot_vacuum-24,1207,25987
Roomba i7+ Robot Vacuum,591,55800,97200,81675,5,5,roomba_i7_robot_vacuum-25,1208,15525
Roomba i7+ Robot Vacuum,981,51600,96300,68139,2,4,roomba_i7_robot_vacuum-26,1209,28161
Roomba i7+ Robot Vacuum,382,58800,102600,89460,4,2,roomba_i7_robot_vacuum-27,1210,13140
Roomba i7+ Robot Vacuum,911,52800,92700,71154,2,2,roomba_i7_robot_vacuum-28,1211,21546
Roomba i7+ Robot Vacuum,460,57000,93600,79509,3,1,roomba_i7_robot_vacuum-29,1212,14091
Nest Learning Thermostat,585,8600,16800,11265,2,5,nest_learning_thermostat-0,1213,5535
Nest Learning Thermostat,969,9900,16350,13867,3,1,nest_learning_thermostat-1,1214,2483
Nest Learning Thermostat,325,8700,15150,12893,5,4,nest_learning_thermostat-2,1215,2257
Nest Learning Thermostat,628,9400,16350,11659,2,5,nest_learning_thermostat-3,1216,4691
Nest Learning Thermostat,156,9500,16050,13758,5,4,nest_learning_thermostat-4,1217,2292
Nest Learning Thermostat,589,8500,15900,10905,2,5,nest_learning_thermostat-5,1218,4995
Nest Learning Thermostat,999,9100,15300,13285,4,3,nest_learning_thermostat-6,1219,2015
Nest Learning Thermostat,160,9200,15750,10248,1,4,nest_learning_thermostat-7,1220,5502
Nest Learning Thermostat,367,9700,15600,10644,1,4,nest_learning_thermostat-8,1221,4956
Nest Learning Thermostat,175,8900,16050,12189,2,2,nest_learning_thermostat-9,1222,3861
Nest Learning Thermostat,618,9700,15150,10572,1,4,nest_learning_thermostat-10,1223,4578
Nest Learning Thermostat,936,8700,17250,14044,5,5,nest_learning_thermostat-11,1224,3206
Nest Learning Thermostat,39,9700,16050,14145,4,2,nest_learning_thermostat-12,1225,1905
Nest Learning Thermostat,561,8500,16950,12514,3,5,nest_learning_thermostat-13,1226,4436
