name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk)
Organic Kale,923,28,49,34,3,0,organic-kale-15,951
Organic Kale,566,29,51,35,5,2,organic-kale-16,952
Organic Kale,499,30,49,33,5,5,organic-kale-17,953
Organic Kale,625,28,47,37,2,3,organic-kale-18,954
Organic Kale,589,29,45,33,4,1,organic-kale-19,955
Organic Kale,543,27,50,32,1,0,organic-kale-20,956
Organic Kale,942,28,49,35,3,0,organic-kale-21,957
Organic Kale,169,29,46,33,1,0,organic-kale-22,958
Organic Kale,292,26,46,36,1,0,organic-kale-23,959
Organic Kale,275,30,46,35,4,2,organic-kale-24,960
Organic Kale,542,27,47,35,3,0,organic-kale-25,961
Organic Kale,512,28,47,33,3,3,organic-kale-26,962
Organic Kale,672,29,49,35,1,2,organic-kale-27,963
Organic Kale,917,28,50,36,4,3,organic-kale-28,964
Coconut Water,747,38,61,47,1,4,coconut-water-0,965
Coconut Water,900,35,64,49,3,2,coconut-water-1,966
Coconut Water,622,39,64,46,2,1,coconut-water-2,967
Coconut Water,954,36,64,46,4,3,coconut-water-3,968
Coconut Water,486,39,64,43,2,4,coconut-water-4,969
Coconut Water,766,40,66,49,5,3,coconut-water-5,970
Coconut Water,988,37,63,47,3,0,coconut-water-6,971
Coconut Water,72,36,61,46,4,5,coconut-water-7,972
Coconut Water,239,34,66,43,2,3,coconut-water-8,973
Coconut Water,960,40,67,48,3,0,coconut-water-9,974
Coconut Water,76,38,67,44,5,0,coconut-water-10,975
Coconut Water,494,40,66,46,5,4,coconut-water-11,976
Coconut Water,241,38,60,48,3,5,coconut-water-12,977
Coconut Water,933,34,63,47,1,4,coconut-water-13,978
Coconut Water,520,36,61,45,2,1,coconut-water-14,979
Coconut Water,927,36,63,46,3,4,coconut-water-15,980
Coconut Water,588,34,62,47,2,4,coconut-water-16,981
Coconut Water,61,35,63,43,4,4,coconut-water-17,982
Coconut Water,982,40,67,46,1,0,coconut-water-18,983
Coconut Water,240,34,67,46,3,0,coconut-water-19,984
Organic Black Beans,375,46,75,58,5,5,organic-black-beans-0,985
Organic Black Beans,375,43,86,58,5,3,organic-black-beans-1,986
Organic Black Beans,212,49,85,57,2,2,organic-black-beans-2,987
Organic Black Beans,488,47,84,59,4,0,organic-black-beans-3,988
Organic Black Beans,266,48,81,56,1,0,organic-black-beans-4,989
Organic Black Beans,651,49,78,57,3,4,organic-black-beans-5,990
Organic Black Beans,713,46,75,61,1,5,organic-black-beans-6,991
Organic Black Beans,257,50,86,56,3,2,organic-black-beans-7,992
Organic Black Beans,960,47,78,56,2,3,organic-black-beans-8,993
Organic Black Beans,811,43,80,62,4,2,organic-black-beans-9,994
Organic Black Beans,398,49,79,53,2,1,organic-black-beans-10,995
Organic Black Beans,601,43,85,61,2,3,organic-black-beans-11,996
Organic Black Beans,672,47,77,55,3,0,organic-black-beans-12,997
Organic Black Beans,844,49,78,56,2,1,organic-black-beans-13,998
Organic Black Beans,216,47,84,54,5,1,organic-black-beans-14,999
Organic Black Beans,20,44,84,59,4,5,organic-black-beans-15,1000
Organic Black Beans,967,49,84,56,1,2,organic-black-beans-16,1001
Organic Black Beans,531,48,79,58,5,4,organic-black-beans-17,1002
Organic Black Beans,187,44,80,61,4,2,organic-black-beans-18,1003
Organic Black Beans,885,43,78,61,1,5,organic-black-beans-19,1004
Google Nest Thermostat,823,5580,9810,7425,3,2,google-nest-thermostat-0,1005
Google Nest Thermostat,346,5340,10170,6525,5,0,google-nest-thermostat-1,1006
Google Nest Thermostat,987,5580,9270,6825,4,5,google-nest-thermostat-2,1007
Google Nest Thermostat,409,5100,9720,6975,1,3,google-nest-thermostat-3,1008
Google Nest Thermostat,266,5520,10080,6675,2,0,google-nest-thermostat-4,1009
Google Nest Thermostat,81,5640,9540,6600,3,3,google-nest-thermostat-5,1010
Google Nest Thermostat,845,5940,9180,7050,1,0,google-nest-thermostat-6,1011
Google Nest Thermostat,454,5580,10260,6900,4,0,google-nest-thermostat-7,1012
Google Nest Thermostat,727,5520,9270,7350,2,2,google-nest-thermostat-8,1013
Google Nest Thermostat,322,5280,10080,7275,3,3,google-nest-thermostat-9,1014
Google Nest Thermostat,680,5880,9540,6375,2,4,google-nest-thermostat-10,1015
Google Nest Thermostat,893,5400,9360,6450,4,2,google-nest-thermostat-11,1016
Google Nest Thermostat,175,5520,9180,6675,3,4,google-nest-thermostat-12,1017
Google Nest Thermostat,63,5160,10170,6375,1,2,google-nest-thermostat-13,1018
Google Nest Thermostat,620,5580,9990,7050,2,1,google-nest-thermostat-14,1019
Google Nest Thermostat,730,5160,9900,7050,2,1,google-nest-thermostat-15,1020
Google Nest Thermostat,754,5700,10260,7275,3,5,google-nest-thermostat-16,1021
Google Nest Thermostat,838,5640,9090,7425,3,4,google-nest-thermostat-17,1022
Google Nest Thermostat,435,5220,9900,6900,5,0,google-nest-thermostat-18,1023
Google Nest Thermostat,282,5820,9090,6900,4,3,google-nest-thermostat-19,1024
Google Nest Thermostat,748,5100,9180,7125,3,3,google-nest-thermostat-20,1025
Google Nest Thermostat,681,5160,10260,6450,3,2,google-nest-thermostat-21,1026
Google Nest Thermostat,440,5340,10350,6675,5,1,google-nest-thermostat-22,1027
Google Nest Thermostat,618,5160,9450,6375,1,0,google-nest-thermostat-23,1028
Google Nest Thermostat,20,5100,10080,7425,1,0,google-nest-thermostat-24,1029
Google Nest Thermostat,821,5760,9090,6375,3,4,google-nest-thermostat-25,1030
Google Nest Thermostat,256,5820,9720,6750,1,4,google-nest-thermostat-26,1031
Google Nest Thermostat,977,5940,9990,6825,5,4,google-nest-thermostat-27,1032
Ring Video Doorbell,491,7200,12840,9900,4,4,ring-video-doorbell-0,1033
Ring Video Doorbell,163,7520,12240,8900,4,4,ring-video-doorbell-1,1034
Ring Video Doorbell,113,7280,13560,8900,2,4,ring-video-doorbell-2,1035
Ring Video Doorbell,352,7600,12600,8600,4,0,ring-video-doorbell-3,1036
Ring Video Doorbell,486,6960,13200,9700,5,5,ring-video-doorbell-4,1037
Ring Video Doorbell,409,7600,12600,9800,2,5,ring-video-doorbell-5,1038
Ring Video Doorbell,536,7840,13200,9200,3,5,ring-video-doorbell-6,1039
Ring Video Doorbell,926,6960,13560,9300,2,2,ring-video-doorbell-7,1040
Ring Video Doorbell,29,7200,12120,9200,5,0,ring-video-doorbell-8,1041
Ring Video Doorbell,678,7040,13560,9400,2,5,ring-video-doorbell-9,1042
Ring Video Doorbell,859,6880,12600,9000,5,1,ring-video-doorbell-10,1043
Ring Video Doorbell,250,7680,12480,8900,4,0,ring-video-doorbell-11,1044
Ring Video Doorbell,638,6880,12840,9500,3,4,ring-video-doorbell-12,1045
Ring Video Doorbell,838,7040,13320,9200,5,5,ring-video-doorbell-13,1046
Ring Video Doorbell,523,7200,12360,9300,4,2,ring-video-doorbell-14,1047
Ring Video Doorbell,865,7840,12840,9600,2,5,ring-video-doorbell-15,1048
Ring Video Doorbell,472,6800,13080,9100,4,3,ring-video-doorbell-16,1049
Ring Video Doorbell,443,7200,13440,9700,5,3,ring-video-doorbell-17,1050
Ring Video Doorbell,224,7440,13200,9500,4,4,ring-video-doorbell-18,1051
Ring Video Doorbell,573,7600,13440,8800,4,5,ring-video-doorbell-19,1052
Ring Video Doorbell,922,7120,13200,9500,3,2,ring-video-doorbell-20,1053
Ring Video Doorbell,721,7280,13800,9100,3,0,ring-video-doorbell-21,1054
Ring Video Doorbell,804,7920,12600,9000,4,3,ring-video-doorbell-22,1055
Ring Video Doorbell,950,7520,12720,8700,5,5,ring-video-doorbell-23,1056
Ring Video Doorbell,983,7200,12960,9000,3,4,ring-video-doorbell-24,1057
Ring Video Doorbell,176,7840,13560,9100,4,2,ring-video-doorbell-25,1058
Ring Video Doorbell,661,7360,12240,8800,2,1,ring-video-doorbell-26,1059
Ring Video Doorbell,573,7760,12720,8600,5,0,ring-video-doorbell-27,1060
Philips Hue Smart Bulbs,271,3600,6840,4750,2,1,philips-hue-smart-bulbs-0,1061
Philips Hue Smart Bulbs,289,3400,6240,4900,3,0,philips-hue-smart-bulbs-1,1062
Philips Hue Smart Bulbs,50,3800,6120,4850,3,1,philips-hue-smart-bulbs-2,1063
Philips Hue Smart Bulbs,717,3760,6900,4400,5,3,philips-hue-smart-bulbs-3,1064
Philips Hue Smart Bulbs,516,3720,6600,4600,2,5,philips-hue-smart-bulbs-4,1065
Philips Hue Smart Bulbs,642,3800,6720,4500,5,5,philips-hue-smart-bulbs-5,1066
Philips Hue Smart Bulbs,151,3840,6600,4350,2,3,philips-hue-smart-bulbs-6,1067
Philips Hue Smart Bulbs,84,3640,6240,4450,2,3,philips-hue-smart-bulbs-7,1068
Philips Hue Smart Bulbs,952,3560,6120,4250,4,5,philips-hue-smart-bulbs-8,1069
Philips Hue Smart Bulbs,714,3800,6660,4550,5,5,philips-hue-smart-bulbs-9,1070
Philips Hue Smart Bulbs,798,3800,6300,4400,2,1,philips-hue-smart-bulbs-10,1071
Philips Hue Smart Bulbs,663,3560,6600,4250,4,1,philips-hue-smart-bulbs-11,1072
Philips Hue Smart Bulbs,452,3600,6720,4800,2,1,philips-hue-smart-bulbs-12,1073
Philips Hue Smart Bulbs,324,3880,6360,4850,2,4,philips-hue-smart-bulbs-13,1074
Philips Hue Smart Bulbs,623,3800,6300,4900,2,1,philips-hue-smart-bulbs-14,1075
Philips Hue Smart Bulbs,942,3760,6120,4850,4,1,philips-hue-smart-bulbs-15,1076
Philips Hue Smart Bulbs,807,3920,6840,4300,3,1,philips-hue-smart-bulbs-16,1077
Philips Hue Smart Bulbs,226,3400,6840,4850,2,2,philips-hue-smart-bulbs-17,1078
Philips Hue Smart Bulbs,505,3480,6780,4600,5,4,philips-hue-smart-bulbs-18,1079
Philips Hue Smart Bulbs,205,3680,6660,4450,3,5,philips-hue-smart-bulbs-19,1080
Philips Hue Smart Bulbs,63,3400,6060,4500,3,1,philips-hue-smart-bulbs-20,1081
Philips Hue Smart Bulbs,269,3880,6360,4900,2,0,philips-hue-smart-bulbs-21,1082
Philips Hue Smart Bulbs,558,3920,6240,4950,1,3,philips-hue-smart-bulbs-22,1083
Philips Hue Smart Bulbs,109,3720,6060,4350,3,1,philips-hue-smart-bulbs-23,1084
Philips Hue Smart Bulbs,320,3680,6060,4450,4,2,philips-hue-smart-bulbs-24,1085
Philips Hue Smart Bulbs,346,3640,6060,4950,2,5,philips-hue-smart-bulbs-25,1086
Philips Hue Smart Bulbs,895,3800,6360,4400,1,1,philips-hue-smart-bulbs-26,1087
Amazon Echo Dot (4th Gen),151,2880,4905,3675,3,4,amazon-echo-dot-(4th-gen)-0,1088
Amazon Echo Dot (4th Gen),551,2850,4860,3525,2,2,amazon-echo-dot-(4th-gen)-1,1089
Amazon Echo Dot (4th Gen),169,2670,4995,3338,5,2,amazon-echo-dot-(4th-gen)-2,1090
Amazon Echo Dot (4th Gen),847,2850,4725,3713,1,1,amazon-echo-dot-(4th-gen)-3,1091
Amazon Echo Dot (4th Gen),953,2760,5175,3600,5,1,amazon-echo-dot-(4th-gen)-4,1092
Amazon Echo Dot (4th Gen),776,2700,5175,3413,4,3,amazon-echo-dot-(4th-gen)-5,1093
Amazon Echo Dot (4th Gen),783,2850,4635,3488,5,4,amazon-echo-dot-(4th-gen)-6,1094
Amazon Echo Dot (4th Gen),340,2580,4545,3338,4,4,amazon-echo-dot-(4th-gen)-7,1095
Amazon Echo Dot (4th Gen),619,2910,4995,3413,1,4,amazon-echo-dot-(4th-gen)-8,1096
Amazon Echo Dot (4th Gen),215,2760,4545,3338,2,5,amazon-echo-dot-(4th-gen)-9,1097
Amazon Echo Dot (4th Gen),71,2850,4860,3338,3,1,amazon-echo-dot-(4th-gen)-10,1098
Amazon Echo Dot (4th Gen),450,2550,5040,3600,4,4,amazon-echo-dot-(4th-gen)-11,1099
Amazon Echo Dot (4th Gen),844,2730,5130,3225,1,0,amazon-echo-dot-(4th-gen)-12,1100
Amazon Echo Dot (4th Gen),914,2970,4950,3338,1,3,amazon-echo-dot-(4th-gen)-13,1101
Amazon Echo Dot (4th Gen),892,2670,4815,3638,3,4,amazon-echo-dot-(4th-gen)-14,1102
Amazon Echo Dot (4th Gen),566,2850,5130,3675,4,0,amazon-echo-dot-(4th-gen)-15,1103
Amazon Echo Dot (4th Gen),836,2880,4545,3263,2,1,amazon-echo-dot-(4th-gen)-16,1104
Amazon Echo Dot (4th Gen),751,2730,4770,3675,1,5,amazon-echo-dot-(4th-gen)-17,1105
Amazon Echo Dot (4th Gen),392,2790,5130,3638,3,1,amazon-echo-dot-(4th-gen)-18,1106
Amazon Echo Dot (4th Gen),317,2970,5085,3638,5,0,amazon-echo-dot-(4th-gen)-19,1107
Amazon Echo Dot (4th Gen),983,2640,4860,3338,4,0,amazon-echo-dot-(4th-gen)-20,1108
Amazon Echo Dot (4th Gen),465,2670,4770,3600,3,0,amazon-echo-dot-(4th-gen)-21,1109
Amazon Echo Dot (4th Gen),730,2700,4815,3713,5,4,amazon-echo-dot-(4th-gen)-22,1110
Amazon Echo Dot (4th Gen),424,2700,4950,3525,3,3,amazon-echo-dot-(4th-gen)-23,1111
Amazon Echo Dot (4th Gen),963,2640,4860,3488,2,1,amazon-echo-dot-(4th-gen)-24,1112
Amazon Echo Dot (4th Gen),172,2640,4950,3525,5,0,amazon-echo-dot-(4th-gen)-25,1113
Amazon Echo Dot (4th Gen),725,2550,4545,3375,1,1,amazon-echo-dot-(4th-gen)-26,1114
Nest Hello Video Doorbell,801,9100,16200,10875,4,4,nest-hello-video-doorbell-0,1115
Nest Hello Video Doorbell,607,9400,15300,11875,5,3,nest-hello-video-doorbell-1,1116
Nest Hello Video Doorbell,430,9700,15450,10875,5,0,nest-hello-video-doorbell-2,1117
Nest Hello Video Doorbell,426,9400,17250,12000,1,2,nest-hello-video-doorbell-3,1118
Nest Hello Video Doorbell,971,9700,16200,11000,4,1,nest-hello-video-doorbell-4,1119
Nest Hello Video Doorbell,308,9400,16200,10750,1,4,nest-hello-video-doorbell-5,1120
Nest Hello Video Doorbell,231,8700,15150,11875,4,3,nest-hello-video-doorbell-6,1121
Nest Hello Video Doorbell,377,8500,16950,11875,4,0,nest-hello-video-doorbell-7,1122
Nest Hello Video Doorbell,880,8800,16050,11125,1,4,nest-hello-video-doorbell-8,1123
Nest Hello Video Doorbell,244,8900,15450,11875,1,3,nest-hello-video-doorbell-9,1124
Nest Hello Video Doorbell,880,9900,15600,11375,2,5,nest-hello-video-doorbell-10,1125
Nest Hello Video Doorbell,374,8600,16350,11000,4,4,nest-hello-video-doorbell-11,1126
Nest Hello Video Doorbell,349,9100,16500,12375,2,3,nest-hello-video-doorbell-12,1127
Nest Hello Video Doorbell,868,9300,16500,10750,4,5,nest-hello-video-doorbell-13,1128
Nest Hello Video Doorbell,20,8800,17250,11125,4,0,nest-hello-video-doorbell-14,1129
Nest Hello Video Doorbell,538,8800,15300,12000,2,0,nest-hello-video-doorbell-15,1130
Nest Hello Video Doorbell,280,9600,15600,11125,5,0,nest-hello-video-doorbell-16,1131
Nest Hello Video Doorbell,775,9800,15450,12000,1,5,nest-hello-video-doorbell-17,1132
Nest Hello Video Doorbell,571,8900,16050,12125,3,0,nest-hello-video-doorbell-18,1133
Nest Hello Video Doorbell,950,8800,16800,10625,2,4,nest-hello-video-doorbell-19,1134
Nest Hello Video Doorbell,479,9500,15150,11125,1,2,nest-hello-video-doorbell-20,1135
Ecobee Smart Thermostat,840,6090,10605,7525,5,5,ecobee-smart-thermostat-0,1136
Ecobee Smart Thermostat,284,6580,11550,8138,5,0,ecobee-smart-thermostat-1,1137
Ecobee Smart Thermostat,398,6720,11760,7525,1,2,ecobee-smart-thermostat-2,1138
Ecobee Smart Thermostat,553,6790,11970,8050,2,4,ecobee-smart-thermostat-3,1139
Ecobee Smart Thermostat,547,6370,11445,7700,5,5,ecobee-smart-thermostat-4,1140
Ecobee Smart Thermostat,604,6790,10605,7788,4,1,ecobee-smart-thermostat-5,1141
Ecobee Smart Thermostat,664,6300,12075,7788,2,5,ecobee-smart-thermostat-6,1142
Ecobee Smart Thermostat,608,5950,10710,7788,5,5,ecobee-smart-thermostat-7,1143
Ecobee Smart Thermostat,58,6230,12075,8575,3,0,ecobee-smart-thermostat-8,1144
Ecobee Smart Thermostat,945,6860,10710,8400,5,5,ecobee-smart-thermostat-9,1145
Ecobee Smart Thermostat,540,6790,11970,7613,4,2,ecobee-smart-thermostat-10,1146
Ecobee Smart Thermostat,995,6790,11445,7438,5,0,ecobee-smart-thermostat-11,1147
Ecobee Smart Thermostat,372,6650,10920,8663,4,1,ecobee-smart-thermostat-12,1148
Ecobee Smart Thermostat,646,6090,11865,7613,2,5,ecobee-smart-thermostat-13,1149
Ecobee Smart Thermostat,111,5950,11550,8663,5,2,ecobee-smart-thermostat-14,1150
Ecobee Smart Thermostat,282,6720,11970,8138,5,2,ecobee-smart-thermostat-15,1151
Ecobee Smart Thermostat,916,6090,11970,8050,2,4,ecobee-smart-thermostat-16,1152
Ecobee Smart Thermostat,123,6300,12075,8400,2,0,ecobee-smart-thermostat-17,1153
Ecobee Smart Thermostat,363,6230,11025,8663,5,5,ecobee-smart-thermostat-18,1154
Ecobee Smart Thermostat,52,6160,11235,7788,2,2,ecobee-smart-thermostat-19,1155
Ecobee Smart Thermostat,618,6580,11340,7438,2,0,ecobee-smart-thermostat-20,1156
Ecobee Smart Thermostat,494,6650,11340,8050,1,1,ecobee-smart-thermostat-21,1157
Ecobee Smart Thermostat,396,6860,11340,8225,2,0,ecobee-smart-thermostat-22,1158
Ecobee Smart Thermostat,293,6230,10920,7438,2,0,ecobee-smart-thermostat-23,1159
Ecobee Smart Thermostat,35,6580,11130,7875,3,3,ecobee-smart-thermostat-24,1160
Ecobee Smart Thermostat,980,6440,11760,7613,4,5,ecobee-smart-thermostat-25,1161
Ecobee Smart Thermostat,137,6300,11340,8225,2,3,ecobee-smart-thermostat-26,1162
Ecobee Smart Thermostat,468,6580,11340,8050,5,0,ecobee-smart-thermostat-27,1163
Ecobee Smart Thermostat,647,6720,11340,8575,3,0,ecobee-smart-thermostat-28,1164
Ecobee Smart Thermostat,376,6300,11130,8663,4,4,ecobee-smart-thermostat-29,1165
Samsung SmartThings Hub,725,4650,8025,6000,1,2,samsung-smartthings-hub-0,1166
Samsung SmartThings Hub,800,4550,8325,5688,4,1,samsung-smartthings-hub-1,1167
Samsung SmartThings Hub,984,4400,7650,5938,3,0,samsung-smartthings-hub-2,1168
Samsung SmartThings Hub,789,4350,8400,5438,2,4,samsung-smartthings-hub-3,1169
Samsung SmartThings Hub,460,4500,8250,5813,3,1,samsung-smartthings-hub-4,1170
Samsung SmartThings Hub,890,4250,7800,5688,1,3,samsung-smartthings-hub-5,1171
Samsung SmartThings Hub,653,4400,8475,6063,3,3,samsung-smartthings-hub-6,1172
Samsung SmartThings Hub,810,4650,8475,5625,2,3,samsung-smartthings-hub-7,1173
Samsung SmartThings Hub,266,4250,7800,5500,5,1,samsung-smartthings-hub-8,1174
Samsung SmartThings Hub,397,4550,7875,5500,3,1,samsung-smartthings-hub-9,1175
Samsung SmartThings Hub,865,4250,7875,5813,1,1,samsung-smartthings-hub-10,1176
Samsung SmartThings Hub,345,4350,8025,5500,3,4,samsung-smartthings-hub-11,1177
Samsung SmartThings Hub,455,4250,8475,5438,2,4,samsung-smartthings-hub-12,1178
Samsung SmartThings Hub,98,4950,7575,5625,5,1,samsung-smartthings-hub-13,1179
Samsung SmartThings Hub,323,4250,8325,5438,2,0,samsung-smartthings-hub-14,1180
Samsung SmartThings Hub,90,4800,8625,5625,3,3,samsung-smartthings-hub-15,1181
Samsung SmartThings Hub,777,4400,8475,5813,5,5,samsung-smartthings-hub-16,1182
Samsung SmartThings Hub,160,4300,8100,5813,4,3,samsung-smartthings-hub-17,1183
Samsung SmartThings Hub,627,4800,7725,5625,2,4,samsung-smartthings-hub-18,1184
Samsung SmartThings Hub,98,4600,8475,6000,3,5,samsung-smartthings-hub-19,1185
August Smart Lock Pro,458,8640,13635,9675,3,1,august-smart-lock-pro-0,1186
August Smart Lock Pro,532,8820,14445,9788,2,2,august-smart-lock-pro-1,1187
August Smart Lock Pro,461,8910,14985,10463,5,3,august-smart-lock-pro-2,1188
August Smart Lock Pro,380,8010,15390,10238,3,4,august-smart-lock-pro-3,1189
August Smart Lock Pro,467,8370,14310,10688,1,0,august-smart-lock-pro-4,1190
August Smart Lock Pro,444,8010,14175,11025,5,3,august-smart-lock-pro-5,1191
August Smart Lock Pro,941,8100,14175,10800,2,4,august-smart-lock-pro-6,1192
August Smart Lock Pro,409,8820,14310,10013,2,5,august-smart-lock-pro-7,1193
August Smart Lock Pro,67,7740,14445,10463,1,1,august-smart-lock-pro-8,1194
August Smart Lock Pro,990,8100,14850,10350,2,5,august-smart-lock-pro-9,1195
August Smart Lock Pro,784,8910,13770,11025,3,1,august-smart-lock-pro-10,1196
August Smart Lock Pro,282,8370,14850,9675,3,3,august-smart-lock-pro-11,1197
August Smart Lock Pro,728,8280,13635,9788,3,4,august-smart-lock-pro-12,1198
August Smart Lock Pro,210,8640,15255,10575,4,1,august-smart-lock-pro-13,1199
August Smart Lock Pro,133,8730,14310,9563,2,5,august-smart-lock-pro-14,1200
August Smart Lock Pro,641,8190,14580,11138,2,3,august-smart-lock-pro-15,1201
August Smart Lock Pro,448,8370,15390,10125,2,2,august-smart-lock-pro-16,1202
August Smart Lock Pro,347,7830,14445,10913,4,4,august-smart-lock-pro-17,1203
August Smart Lock Pro,932,8370,14985,10125,3,4,august-smart-lock-pro-18,1204
August Smart Lock Pro,804,8550,15390,10125,1,4,august-smart-lock-pro-19,1205
August Smart Lock Pro,27,8640,14580,10688,1,3,august-smart-lock-pro-20,1206
August Smart Lock Pro,71,7740,14850,10350,4,2,august-smart-lock-pro-21,1207
August Smart Lock Pro,82,8100,15255,11025,3,5,august-smart-lock-pro-22,1208
August Smart Lock Pro,479,7740,13905,11025,2,4,august-smart-lock-pro-23,1209
August Smart Lock Pro,32,8550,15390,9563,5,5,august-smart-lock-pro-24,1210
August Smart Lock Pro,877,8460,14580,10125,4,4,august-smart-lock-pro-25,1211
August Smart Lock Pro,493,7740,14850,10463,2,1,august-smart-lock-pro-26,1212
August Smart Lock Pro,156,7920,14850,10238,1,3,august-smart-lock-pro-27,1213
LIFX Smart LED Strip,733,3255,6037,4113,5,3,lifx-smart-led-strip-0,1214
LIFX Smart LED Strip,189,3430,5407,3763,3,0,lifx-smart-led-strip-1,1215
LIFX Smart LED Strip,295,3045,5932,4113,5,0,lifx-smart-led-strip-2,1216
LIFX Smart LED Strip,962,3465,6037,4332,4,5,lifx-smart-led-strip-3,1217
LIFX Smart LED Strip,652,3465,5302,4069,1,1,lifx-smart-led-strip-4,1218
LIFX Smart LED Strip,800,3010,5670,4113,3,2,lifx-smart-led-strip-5,1219
LIFX Smart LED Strip,866,3395,5722,3807,2,5,lifx-smart-led-strip-6,1220
LIFX Smart LED Strip,777,3010,5775,4200,5,4,lifx-smart-led-strip-7,1221
LIFX Smart LED Strip,533,3465,5407,3719,1,1,lifx-smart-led-strip-8,1222
LIFX Smart LED Strip,696,3395,5565,3763,5,1,lifx-smart-led-strip-9,1223
LIFX Smart LED Strip,781,3220,5827,4332,5,2,lifx-smart-led-strip-10,1224
LIFX Smart LED Strip,781,3045,5302,4157,2,0,lifx-smart-led-strip-11,1225
LIFX Smart LED Strip,436,3255,5302,3894,5,4,lifx-smart-led-strip-12,1226
LIFX Smart LED Strip,870,3255,5565,3982,5,0,lifx-smart-led-strip-13,1227
LIFX Smart LED Strip,598,3010,5880,3894,4,2,lifx-smart-led-strip-14,1228
LIFX Smart LED Strip,984,3430,6037,4332,5,4,lifx-smart-led-strip-15,1229
LIFX Smart LED Strip,412,3465,5460,4200,1,5,lifx-smart-led-strip-16,1230
LIFX Smart LED Strip,148,3290,5722,4244,3,2,lifx-smart-led-strip-17,1231
LIFX Smart LED Strip,936,3220,5460,3850,2,0,lifx-smart-led-strip-18,1232
LIFX Smart LED Strip,287,3395,5722,3719,2,2,lifx-smart-led-strip-19,1233
LIFX Smart LED Strip,972,3290,5460,3719,5,4,lifx-smart-led-strip-20,1234
LIFX Smart LED Strip,121,3185,5512,4244,1,2,lifx-smart-led-strip-21,1235
LIFX Smart LED Strip,819,3465,5355,4288,3,4,lifx-smart-led-strip-22,1236
LIFX Smart LED Strip,50,3220,5617,3982,4,4,lifx-smart-led-strip-23,1237
LIFX Smart LED Strip,110,3290,5617,3850,4,4,lifx-smart-led-strip-24,1238
LIFX Smart LED Strip,576,3220,5827,4113,3,0,lifx-smart-led-strip-25,1239
LIFX Smart LED Strip,347,3115,5565,3807,4,3,lifx-smart-led-strip-26,1240
LIFX Smart LED Strip,115,3115,6037,3807,4,2,lifx-smart-led-strip-27,1241
LIFX Smart LED Strip,559,3360,5617,3850,3,2,lifx-smart-led-strip-28,1242
LIFX Smart LED Strip,945,3255,5617,4288,1,2,lifx-smart-led-strip-29,1243
Wyze Cam Pan,738,5400,9180,6675,5,0,wyze-cam-pan-0,1244
Wyze Cam Pan,336,5520,10260,6600,2,2,wyze-cam-pan-1,1245
Wyze Cam Pan,411,5340,9450,6600,1,1,wyze-cam-pan-2,1246
Wyze Cam Pan,640,5400,9270,7425,2,0,wyze-cam-pan-3,1247
Wyze Cam Pan,663,5100,9900,6825,4,3,wyze-cam-pan-4,1248
Wyze Cam Pan,525,5520,9900,6900,5,3,wyze-cam-pan-5,1249
Wyze Cam Pan,562,5460,9360,7050,3,3,wyze-cam-pan-6,1250
